GEOID,dist_nsg_cent,dist_nsg_min,dist_trm_cent,dist_trm_min,dist_nsg_cent.npiAddress,dist_nsg_min.npiAddress,dist_nsg_cent.facility,dist_nsg_min.facility
19055,37.139203094487485,21.718210307876245,25.425723870154755,9.788247705749747,37.139203094487485,21.718210307876245,37.1427371052653,21.719668797925216
31153,7.21531374815209,2.890662083296325,1.113014480514995,0,7.21531374815209,4.444733766020908,5.8574176939358775,0
49023,22.37036422095164,8.79015592905166,36.399905051274054,14.03445978119108,22.36667505127701,8.787003263594325,36.399905051274054,22.438624781756783
51197,60.59705782200563,51.21248720549096,25.005796654691185,14.358525760352189,60.60097911151806,51.2164071201686,24.156120738948637,13.462479783334105
48301,78.21996003923547,61.016561874643116,24.301748051501967,11.179870687652494,72.55201145991772,55.99104303553761,73.12997743156599,56.53778028185941
37121,28.402632560926286,13.168525183910214,10.578167126845848,5.915737104327131,28.180107703057942,12.94798005940027,28.322006859709095,13.057889241003618
45043,15.150325725433055,0,27.642763940915415,11.438190160385053,15.487783817805065,0,27.642763940915415,11.438190160385053
51119,37.104089869146215,30.99175758882686,37.025193125273454,30.92849026058249,37.214106989904764,31.109541728089408,37.025193125273454,30.836295951313172
01085,22.956735448510088,9.55703398490035,21.47816621388543,8.735369402418888,22.956735448510088,9.55703398490035,22.99581833328725,9.592099156900087
37059,10.74491697162388,2.4571491132844034,15.966142286737417,7.801555635359509,7.898540887518343,0,17.317683310907658,4.2683391337590315
27011,59.118053696936414,44.581276183539956,5.87788280541063,0,59.08020908068496,44.54458745415521,61.73886062151403,48.82571807798496
27013,2.48784225744241,0,15.213663951855601,7.580123631546719,2.478978452870593,0,50.32557444907969,23.974053980002946
20037,28.52194263758289,19.938015027260477,8.64751566859674,0,28.52194263758289,19.938015027260477,30.79025157317576,17.79132907113028
47165,5.818676460598889,0,22.988686835581216,8.273357840132546,10.021588913740183,0,5.843923127558301,0
45021,18.153097575097693,8.602423744945105,16.577035915923656,9.046326506371036,18.154493383243235,8.603835836702205,15.701528740012291,6.340376180514528
30071,181.09769119864967,118.18385495340145,1.1797833325146334,0,181.09769119864967,118.18385495340145,181.0344721940634,118.13821636171514
36005,2.0277198140512227,0,0.5554997024936974,0,1.507281981054781,0,0.5554997024936974,0
12093,24.366417624409262,15.497234393583259,50.79203167043641,32.20108240663759,32.52685557524141,18.75217981090092,37.3272096394165,18.786351687953164
46075,49.481043133724526,30.43481245153379,36.2369587554846,13.299136621824543,126.1296071426328,107.45808525752004,45.25589603388054,31.841367529991548
28095,24.5970871294619,10.002910595485947,23.171309502300886,4.259652613631186,24.575567086820023,9.981720168515517,25.14040048889016,9.640538382318978
37095,53.543154578931,36.32865410885586,68.27871839567663,43.5162378228558,54.95992389990706,37.65037381865644,53.361035844026205,36.17539706736433
47049,34.521706163081426,21.50456284990759,56.094017004720634,45.41926986163553,35.13943668773462,22.0558815571984,56.094017004720634,45.41926986163553
06073,5.444899659790086,0,6.368816980788413,0,5.436696923595298,0,6.368816980788413,0
17157,32.90473350675754,19.898398531174905,44.17688871745731,28.48965003606614,32.900574623498024,19.902748116071475,37.801311122347826,25.681762201202563
24009,22.662222693467417,9.750998177904783,32.09059977417622,17.886277615751435,22.747303042294426,9.757169709101698,22.73006914570325,9.710667329375104
28093,26.63570204071851,10.598175664569291,16.02493734179689,4.016238342641969,27.171541802165272,11.153494662370377,26.7194221298172,10.674181445664228
21043,33.8453785467657,18.99467258349846,30.01278832565731,18.94292310877499,24.48263518594744,10.56941931491943,22.904239747903084,10.787008883545115
54087,30.413201412107224,16.08766193288858,5.887602378288045,0,30.413201412107224,16.08766193288858,30.408069813993446,16.081971037006696
22081,35.081021569528005,14.571973279117236,39.64610318917178,18.887758350331225,39.560490105071295,18.7994991676351,39.64610318917178,18.887758350331225
49029,14.449592366492771,4.113008742580214,15.100314198700362,3.878939065624898,14.452474229893898,4.115721839377199,14.246204197477212,3.878939065624898
12021,2.2594705530495034,0,31.29390000020969,19.40422616835868,2.235049072055683,0,2.2738518192054444,0
19191,45.47463762977567,27.290483371510593,45.50636463984831,27.324817068294678,45.4883956575513,27.30633764536578,45.50636463984831,27.324817068294678
24510,1.017556832318658,0,1.836546127465958,0,1.017556832318658,0,1.5836079125128333,0
42127,18.350362657826786,9.119676231552763,19.939313927749893,10.259513581177782,19.95549439566604,10.251389475147699,3.606981115982588,0
51075,12.778457319071924,1.1805091832924692,18.580456639411615,4.638998184599752,17.105305715983768,3.50344282768417,19.474657164461203,4.638998184599752
56021,1.1267858476246393,0,2.461261208666671,0,1.1272095057449731,0,2.461261208666671,0
31003,85.90841162595757,68.27223949330701,24.584435997178282,3.6701083519947733,86.07137842789791,68.41482543101596,32.16805120694766,19.706249219177415
29009,41.12263217775109,22.154147643993248,24.00229025825406,6.802805205095709,31.064941652399217,10.974178866609918,37.5700672539672,22.18317658405345
45061,24.42908336608925,12.605158738454824,14.768959101255358,4.074234189399177,29.506422860365014,17.60586301851202,18.352576052114458,7.198844146508341
37013,28.76147620765353,13.836869529790178,25.74656966199815,13.064313035303464,29.294609376257405,14.960088637639782,28.77108154981316,13.728137107881219
39087,8.947805423786555,0.4667458557422344,8.904688955153139,0.4195671070736511,5.518624425871521,0.35639330702405597,5.63091054798268,0.4195671070736511
31145,86.48343475129346,63.60416601554676,1.7447675587845428,0,86.60765726379086,63.72831316312156,85.59329153411485,62.69897406957484
46027,30.816207446202686,20.885124491660733,2.432802095473079,0,30.762967396285152,20.825668732029527,33.85712230197037,24.14729095020195
48387,25.367809699940814,11.157322610947963,2.100610236071285,0,25.367809699940814,11.157322610947963,27.881867805344214,13.728930899008377
06029,1.5479536755947196,0,1.8618601293536625,0,1.5479536755947196,0,1.8618601293536625,0
51153,6.718241139163606,0,15.206760320010897,11.320613939324284,6.715663467322396,0,15.206760320010897,3.6528196787816305
08019,17.275178195387145,10.231379935424297,24.684199987533635,10.78622944268062,17.273203167292206,10.228423589289541,21.31988481434934,14.309958689356238
18037,42.17154528508446,30.291676045190943,42.029134863301415,28.711829031114345,42.14314980767818,30.61074795886238,40.81470401436872,24.846370485904018
21185,7.447048181127943,1.4367712807032922,17.703048014749566,10.683469097072914,13.479639644576027,7.536364362899855,13.368395681638544,7.462002654789159
22073,0.9985517053619681,0,44.09534817339257,29.23746098511787,1.302803437562525,0,1.368691329401058,0
21211,19.987213696692656,6.131005210743378,28.10823234432761,15.253093976120775,22.291028333650846,9.879690395331194,22.266931774393484,9.765335240677379
41007,43.605709072199346,20.772428081847753,17.771596513940214,5.451414801138064,57.42718280889088,25.65560586926755,57.61248026329864,25.840890289389232
12005,1.5427843276155035,0,3.323836792840678,0,1.5426400410533767,0,54.590868493218494,31.461722000763473
39123,20.127832123422664,2.527652685946731,20.2173571433837,2.575387107362605,20.127832123422664,2.527652685946731,20.2173571433837,2.575387107362605
42079,5.101402556311313,0,7.503939285846123,0,7.408306596675128,0,5.118821890583455,0
53049,53.49059896877608,26.28069671681888,10.119307413498206,0,57.15239655851141,26.28326657116327,57.18677556755445,26.319424185264797
06065,9.965198052698408,0,10.660605628421388,0,10.711180768590376,0,9.720554668508129,0
27163,5.676436044353217,0,6.219836810750327,0.698097018220314,8.18714617537807,3.0753384935706487,8.89748990543136,5.4667634281762885
36069,21.58881660647429,6.874639500925769,23.705124719384898,8.970232707221696,21.591247620152842,6.876717914605406,2.1858481436105386,0
47069,30.32185719888774,14.300598693245806,32.70411115300879,13.607618271987157,30.303315723126854,14.282013537816376,30.592036488861666,14.6044016321352
26021,4.868237976299978,0,5.85427132250203,0,4.880656699059102,0,7.979735075746901,0
42053,31.204598988181235,16.256003893485406,20.535855561741737,11.881121909205067,31.207801029155824,16.259108305125594,25.013288012207802,10.11448187037131
47001,5.358088580359549,0,12.174078438738526,5.5184191150386965,12.155744295935602,5.504958103453731,12.174078438738526,5.5184191150386965
